fold_id,horizon,task_type,threshold_mode,threshold_value,vol_k,accuracy,balanced_accuracy,train_size,test_size,train_start,train_end,test_start,test_end,precision,recall,f1,roc_auc,positive_rate_true,positive_rate_pred,model,total_return,annual_return,annual_volatility,sharpe,max_drawdown,trades,turnover,avg_position,exposure_rate,no_trade_rate,non_overlap_total_return,non_overlap_annual_return,non_overlap_sharpe,non_overlap_max_drawdown,non_overlap_trades,non_overlap_n_periods,macro_precision,macro_recall,macro_f1,weighted_f1,class_-1_f1,class_0_f1,class_1_f1,pred_down_rate,pred_neutral_rate,pred_up_rate
6,10,binary,fixed,0.0,,0.6111,0.7333,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,0.9796,0.5,0.6621,0.9,0.7619,0.3889,GradientBoostingClassifier,6.6903,0.4215,0.1468,2.8713,-0.0204,34,0.2698,0.3889,0.3889,0.6111,0.2531,0.4514,3.0535,-0.0005,4,13,,,,,,,,,,
7,10,binary,fixed,0.0,,0.7778,0.5,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.7778,1.0,0.875,0.5,0.7778,1.0,DummyMostFrequent,5.919,0.3993,0.1388,2.8765,-0.2655,1,0.0079,1.0,1.0,0.0,0.2371,0.4216,3.8871,-0.028,1,13,,,,,,,,,,
7,10,binary,fixed,0.0,,0.5635,0.4515,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.7529,0.6531,0.6995,0.4515,0.7778,0.6746,DummyStratified,2.2707,0.2463,0.1291,1.9073,-0.264,53,0.4206,0.6746,0.6746,0.3254,0.1739,0.319,2.8199,-0.028,6,13,,,,,,,,,,
7,10,binary,fixed,0.0,,0.7778,0.5,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.7778,1.0,0.875,0.6695,0.7778,1.0,LogisticRegression,5.919,0.3993,0.1388,2.8765,-0.2655,1,0.0079,1.0,1.0,0.0,0.2371,0.4216,3.8871,-0.028,1,13,,,,,,,,,,
7,10,binary,fixed,0.0,,0.2778,0.5357,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,1.0,0.0714,0.1333,0.7336,0.7778,0.0556,RandomForestClassifier,0.3301,0.0585,0.053,1.1027,-0.0005,6,0.0476,0.0556,0.0556,0.9444,0.0282,0.0547,1.4216,-0.0005,2,13,,,,,,,,,,
7,10,binary,fixed,0.0,,0.7778,0.5,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.7778,1.0,0.875,0.4769,0.7778,1.0,GradientBoostingClassifier,5.919,0.3993,0.1388,2.8765,-0.2655,1,0.0079,1.0,1.0,0.0,0.2371,0.4216,3.8871,-0.028,1,13,,,,,,,,,,
8,10,binary,fixed,0.0,,0.7381,0.5,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7381,1.0,0.8493,0.5,0.7381,1.0,DummyMostFrequent,1.5088,0.1883,0.086,2.1885,-0.2673,1,0.0079,1.0,1.0,0.0,0.1215,0.2285,2.2266,-0.0348,1,13,,,,,,,,,,
8,10,binary,fixed,0.0,,0.6111,0.5313,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7558,0.6989,0.7263,0.5313,0.7381,0.6825,DummyStratified,1.0285,0.1444,0.0719,2.0084,-0.1346,51,0.4048,0.6825,0.6825,0.3175,0.1281,0.2386,2.7042,-0.017,6,13,,,,,,,,,,
8,10,binary,fixed,0.0,,0.7381,0.5,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7381,1.0,0.8493,0.6514,0.7381,1.0,LogisticRegression,1.5088,0.1883,0.086,2.1885,-0.2673,1,0.0079,1.0,1.0,0.0,0.1215,0.2285,2.2266,-0.0348,1,13,,,,,,,,,,
8,10,binary,fixed,0.0,,0.7381,0.5098,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7419,0.9892,0.8479,0.6598,0.7381,0.9841,RandomForestClassifier,1.5549,0.1919,0.0853,2.2511,-0.2673,5,0.0397,0.9841,0.9841,0.0159,0.1215,0.2285,2.2266,-0.0348,1,13,,,,,,,,,,
8,10,binary,fixed,0.0,,0.7302,0.4946,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.736,0.9892,0.844,0.5818,0.7381,0.9921,GradientBoostingClassifier,1.4491,0.1834,0.0858,2.1385,-0.2673,3,0.0238,0.9921,0.9921,0.0079,0.1215,0.2285,2.2266,-0.0348,1,13,,,,,,,,,,
9,10,binary,fixed,0.0,,0.5556,0.5,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5556,1.0,0.7143,0.5,0.5556,1.0,DummyMostFrequent,0.6022,0.1095,0.1739,0.63,-0.6638,1,0.0079,1.0,1.0,0.0,0.0414,0.0891,0.6151,-0.0881,1,13,,,,,,,,,,
9,10,binary,fixed,0.0,,0.5714,0.5518,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.593,0.7286,0.6538,0.5518,0.5556,0.6825,DummyStratified,0.5027,0.0905,0.1334,0.6782,-0.4678,51,0.4048,0.6825,0.6825,0.3175,0.0191,0.0419,0.4086,-0.0397,6,13,,,,,,,,,,
9,10,binary,fixed,0.0,,0.5556,0.5,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5556,1.0,0.7143,0.4699,0.5556,1.0,LogisticRegression,0.6022,0.1095,0.1739,0.63,-0.6638,1,0.0079,1.0,1.0,0.0,0.0414,0.0891,0.6151,-0.0881,1,13,,,,,,,,,,
9,10,binary,fixed,0.0,,0.6349,0.6696,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.9615,0.3571,0.5208,0.6931,0.5556,0.2063,RandomForestClassifier,1.654,0.2003,0.0953,2.1025,-0.0104,11,0.0873,0.2063,0.2063,0.7937,0.0634,0.121,2.1148,-0.0005,2,13,,,,,,,,,,
9,10,binary,fixed,0.0,,0.5794,0.6214,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,1.0,0.2429,0.3908,0.693,0.5556,0.1349,GradientBoostingClassifier,0.7267,0.1116,0.0665,1.6779,-0.0005,11,0.0873,0.1349,0.1349,0.8651,0.0284,0.055,1.4218,-0.0005,2,13,,,,,,,,,,
10,10,binary,fixed,0.0,,0.381,0.5,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.381,1.0,0.5517,0.5,0.381,1.0,DummyMostFrequent,-0.8661,-0.3711,0.2339,-1.5866,-0.8656,1,0.0079,1.0,1.0,0.0,-0.1883,-0.3727,-1.5735,-0.1848,1,13,,,,,,,,,,
10,10,binary,fixed,0.0,,0.3651,0.403,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.314,0.5625,0.403,0.403,0.381,0.6825,DummyStratified,-0.8256,-0.327,0.1965,-1.6647,-0.8248,51,0.4048,0.6825,0.6825,0.3175,-0.1234,-0.2388,-1.3766,-0.1318,6,13,,,,,,,,,,
10,10,binary,fixed,0.0,,0.6508,0.5697,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.6111,0.2292,0.3333,0.6803,0.381,0.1429,LogisticRegression,-0.0783,-0.0102,0.108,-0.0948,-0.3608,2,0.0159,0.1429,0.1429,0.8571,0.0558,0.1083,1.4352,-0.0005,2,13,,,,,,,,,,
10,10,binary,fixed,0.0,,0.5,0.5962,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.4324,1.0,0.6038,0.5793,0.381,0.881,RandomForestClassifier,-0.7296,-0.2341,0.2259,-1.0364,-0.7284,5,0.0397,0.881,0.881,0.119,-0.1153,-0.2096,-0.9129,-0.1462,3,13,,,,,,,,,,
10,10,binary,fixed,0.0,,0.5635,0.6474,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.466,1.0,0.6358,0.6381,0.381,0.8175,GradientBoostingClassifier,-0.5754,-0.1468,0.2161,-0.6795,-0.7196,5,0.0397,0.8175,0.8175,0.1825,-0.0942,-0.1667,-0.7626,-0.1315,5,13,,,,,,,,,,
11,10,binary,fixed,0.0,,0.6032,0.5,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.6032,1.0,0.7525,0.5,0.6032,1.0,DummyMostFrequent,1.845,0.2221,0.1565,1.4188,-0.3902,1,0.0079,1.0,1.0,0.0,0.1214,0.2369,1.4186,-0.0607,1,13,,,,,,,,,,
11,10,binary,fixed,0.0,,0.5476,0.5121,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.6118,0.6842,0.646,0.5121,0.6032,0.6746,DummyStratified,0.8947,0.1365,0.1301,1.0496,-0.3251,53,0.4206,0.6746,0.6746,0.3254,0.027,0.0571,0.5473,-0.0621,6,13,,,,,,,,,,
11,10,binary,fixed,0.0,,0.3968,0.5,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.0,0.0,0.0,0.7695,0.6032,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13,,,,,,,,,,
11,10,binary,fixed,0.0,,0.6429,0.5979,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.6667,0.8158,0.7337,0.675,0.6032,0.7381,RandomForestClassifier,1.6509,0.2061,0.1449,1.4225,-0.3117,14,0.1111,0.7381,0.7381,0.2619,0.1173,0.226,1.579,-0.0451,4,13,,,,,,,,,,
11,10,binary,fixed,0.0,,0.6111,0.5134,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.6098,0.9868,0.7538,0.5284,0.6032,0.9762,GradientBoostingClassifier,2.0507,0.2358,0.1538,1.5327,-0.3665,7,0.0556,0.9762,0.9762,0.0238,0.1142,0.2243,1.3414,-0.0607,3,13,,,,,,,,,,
12,10,binary,fixed,0.0,,0.619,0.5,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.619,1.0,0.7647,0.5,0.619,1.0,DummyMostFrequent,0.8041,0.1241,0.1081,1.1484,-0.4522,1,0.0079,1.0,1.0,0.0,0.085,0.1652,1.4425,-0.0517,1,13,,,,,,,,,,
12,10,binary,fixed,0.0,,0.5635,0.5232,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.6353,0.6923,0.6626,0.5232,0.619,0.6746,DummyStratified,0.6139,0.0994,0.0837,1.1882,-0.2215,53,0.4206,0.6746,0.6746,0.3254,0.0737,0.1418,1.6664,-0.0241,6,13,,,,,,,,,,
12,10,binary,fixed,0.0,,0.3651,0.4391,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.4545,0.1282,0.2,0.5091,0.619,0.1746,LogisticRegression,-0.013,-0.0018,0.0415,-0.0424,-0.1689,6,0.0476,0.1746,0.1746,0.8254,0.0086,0.0178,0.3493,-0.0235,4,13,,,,,,,,,,
12,10,binary,fixed,0.0,,0.7619,0.7676,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.8529,0.7436,0.7945,0.8109,0.619,0.5397,RandomForestClassifier,1.6646,0.1988,0.0649,3.0627,-0.0618,18,0.1429,0.5397,0.5397,0.4603,0.1289,0.2388,3.3157,-0.0094,4,13,,,,,,,,,,
12,10,binary,fixed,0.0,,0.8016,0.7837,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.8272,0.859,0.8428,0.7917,0.619,0.6429,GradientBoostingClassifier,2.1913,0.2355,0.0691,3.4063,-0.0469,4,0.0317,0.6429,0.6429,0.3571,0.1436,0.2638,3.7407,-0.0089,2,13,,,,,,,,,,
13,10,binary,fixed,0.0,,0.8254,0.5,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8254,1.0,0.9043,0.5,0.8254,1.0,DummyMostFrequent,6.5983,0.4147,0.1081,3.8359,-0.2765,1,0.0079,1.0,1.0,0.0,0.2278,0.4044,4.8164,-0.0251,1,13,,,,,,,,,,
13,10,binary,fixed,0.0,,0.5794,0.4406,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8,0.6538,0.7196,0.4406,0.8254,0.6746,DummyStratified,2.886,0.2777,0.0978,2.8393,-0.1854,53,0.4206,0.6746,0.6746,0.3254,0.1173,0.2192,2.7238,-0.0251,6,13,,,,,,,,,,
13,10,binary,fixed,0.0,,0.1746,0.5,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.0,0.0,0.0,0.4808,0.8254,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13,,,,,,,,,,
13,10,binary,fixed,0.0,,0.3095,0.4205,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.7429,0.25,0.3741,0.3973,0.8254,0.2778,RandomForestClassifier,0.4416,0.077,0.0871,0.8845,-0.2765,12,0.0952,0.2778,0.2778,0.7222,0.042,0.0827,1.1036,-0.0256,2,13,,,,,,,,,,
13,10,binary,fixed,0.0,,0.4683,0.5166,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8364,0.4423,0.5786,0.4545,0.8254,0.4365,GradientBoostingClassifier,1.6449,0.2008,0.1057,1.8989,-0.2765,20,0.1587,0.4365,0.4365,0.5635,0.0629,0.1215,1.5526,-0.0256,4,13,,,,,,,,,,
14,10,binary,fixed,0.0,,0.6349,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.6349,1.0,0.7767,0.5,0.6349,1.0,DummyMostFrequent,1.783,0.2152,0.1391,1.5466,-0.3835,1,0.0079,1.0,1.0,0.0,0.0936,0.1853,1.2355,-0.0606,1,13,,,,,,,,,,
14,10,binary,fixed,0.0,,0.5794,0.5348,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.6588,0.7,0.6788,0.5348,0.6349,0.6746,DummyStratified,1.0156,0.1469,0.1131,1.2993,-0.2598,53,0.4206,0.6746,0.6746,0.3254,0.1206,0.2285,1.9314,-0.028,6,13,,,,,,,,,,
14,10,binary,fixed,0.0,,0.6349,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.6349,1.0,0.7767,0.5092,0.6349,1.0,LogisticRegression,1.783,0.2152,0.1391,1.5466,-0.3835,1,0.0079,1.0,1.0,0.0,0.0936,0.1853,1.2355,-0.0606,1,13,,,,,,,,,,
14,10,binary,fixed,0.0,,0.4683,0.572,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.8824,0.1875,0.3093,0.4068,0.6349,0.1349,RandomForestClassifier,0.4747,0.0791,0.0513,1.543,-0.0186,6,0.0476,0.1349,0.1349,0.8651,0.0436,0.0839,1.8633,-0.0005,2,13,,,,,,,,,,
14,10,binary,fixed,0.0,,0.4921,0.5861,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.8636,0.2375,0.3725,0.4864,0.6349,0.1746,GradientBoostingClassifier,0.6523,0.1021,0.0549,1.8591,-0.0056,2,0.0159,0.1746,0.1746,0.8254,0.0436,0.0839,1.8633,-0.0005,2,13,,,,,,,,,,
15,10,binary,fixed,0.0,,0.5238,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5238,1.0,0.6875,0.5,0.5238,1.0,DummyMostFrequent,-0.4692,-0.1129,0.1612,-0.7001,-0.7216,1,0.0079,1.0,1.0,0.0,-0.1119,-0.2135,-1.2402,-0.1688,1,13,,,,,,,,,,
15,10,binary,fixed,0.0,,0.4841,0.4758,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5059,0.6515,0.5695,0.4758,0.5238,0.6746,DummyStratified,-0.4441,-0.1085,0.1297,-0.8362,-0.6307,53,0.4206,0.6746,0.6746,0.3254,-0.0163,-0.0285,-0.3463,-0.0733,6,13,,,,,,,,,,
15,10,binary,fixed,0.0,,0.4762,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.0,0.0,0.0,0.6316,0.5238,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13,,,,,,,,,,
15,10,binary,fixed,0.0,,0.5,0.4871,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5155,0.7576,0.6135,0.5225,0.5238,0.7698,RandomForestClassifier,-0.5365,-0.1416,0.1501,-0.9428,-0.7146,19,0.1508,0.7698,0.7698,0.2302,-0.1344,-0.2639,-1.6041,-0.1688,3,13,,,,,,,,,,
15,10,binary,fixed,0.0,,0.5714,0.5523,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5526,0.9545,0.7,0.5827,0.5238,0.9048,GradientBoostingClassifier,-0.4179,-0.0948,0.1594,-0.5946,-0.7216,11,0.0873,0.9048,0.9048,0.0952,-0.1099,-0.2092,-1.2147,-0.1688,3,13,,,,,,,,,,
16,10,binary,fixed,0.0,,0.881,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.881,1.0,0.9367,0.5,0.881,1.0,DummyMostFrequent,9.0364,0.4716,0.112,4.2116,-0.1247,1,0.0079,1.0,1.0,0.0,0.2069,0.3726,3.5389,0.0,1,13,,,,,,,,,,
16,10,binary,fixed,0.0,,0.6349,0.5045,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.8824,0.6757,0.7653,0.5045,0.881,0.6746,DummyStratified,4.9121,0.3631,0.1035,3.5096,-0.0202,53,0.4206,0.6746,0.6746,0.3254,0.1464,0.2721,2.5065,-0.0005,6,13,,,,,,,,,,
16,10,binary,fixed,0.0,,0.119,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.0,0.0,0.0,0.5207,0.881,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13,,,,,,,,,,
16,10,binary,fixed,0.0,,0.2698,0.5856,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,1.0,0.1712,0.2923,0.6174,0.881,0.1508,RandomForestClassifier,1.0078,0.1431,0.0831,1.722,-0.0005,14,0.1111,0.1508,0.1508,0.8492,0.0431,0.0827,2.1077,-0.0005,2,13,,,,,,,,,,
16,10,binary,fixed,0.0,,0.3016,0.5748,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.96,0.2162,0.3529,0.6009,0.881,0.1984,GradientBoostingClassifier,1.2055,0.162,0.0831,1.9504,-0.0202,8,0.0635,0.1984,0.1984,0.8016,0.0431,0.0827,2.1077,-0.0005,2,13,,,,,,,,,,
0,10,three_class,fixed,0.005,,0.5238,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyMostFrequent,1.1034,0.1506,0.0536,2.811,-0.1152,1,0.0079,1.0,1.0,0.0,0.0785,0.1484,2.6447,-0.01,1,13,0.1746,0.3333,0.2292,0.3601,0.0,0.0,0.6875,0.0,0.0,1.0
0,10,three_class,fixed,0.005,,0.4048,0.3667,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyStratified,0.3262,0.0573,0.0386,1.4845,-0.0823,57,0.4524,0.5,0.5,0.5,0.0024,0.0053,0.1437,-0.0209,6,13,0.3872,0.3667,0.3626,0.4181,0.2069,0.3692,0.5116,0.3016,0.1984,0.5
0,10,three_class,fixed,0.005,,0.3175,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13,0.1058,0.3333,0.1606,0.153,0.0,0.4819,0.0,0.0,1.0,0.0
0,10,three_class,fixed,0.005,,0.2778,0.3422,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,RandomForestClassifier,0.155,0.0291,0.0216,1.3444,-0.0005,10,0.0794,0.0873,0.0873,0.9127,0.0,0.0,0.0,0.0,0,13,0.4725,0.3422,0.2818,0.2885,0.2105,0.375,0.2597,0.5952,0.3175,0.0873
0,10,three_class,fixed,0.005,,0.4206,0.3924,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,GradientBoostingClassifier,0.2808,0.05,0.0298,1.676,-0.0005,20,0.1587,0.1349,0.1349,0.8651,0.0259,0.05,1.7273,-0.0005,4,13,0.4103,0.3924,0.2905,0.3513,0.0,0.5101,0.3614,0.0,0.8651,0.1349
1,10,three_class,fixed,0.005,,0.6746,0.3333,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyMostFrequent,0.6627,0.1119,0.1402,0.7984,-0.5288,1,0.0079,1.0,1.0,0.0,0.0643,0.1278,1.1082,-0.0628,1,13,0.2249,0.3333,0.2686,0.5435,0.0,0.0,0.8057,0.0,0.0,1.0
1,10,three_class,fixed,0.005,,0.4048,0.2712,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyStratified,0.1918,0.0409,0.1062,0.3849,-0.3104,56,0.4444,0.5159,0.5159,0.4841,-0.0301,-0.0575,-0.9991,-0.0479,9,13,0.2947,0.2712,0.2763,0.4433,0.1379,0.0909,0.6,0.2698,0.2143,0.5159
1,10,three_class,fixed,0.005,,0.119,0.2513,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,LogisticRegression,0.037,0.0078,0.0337,0.2316,-0.0401,4,0.0317,0.0397,0.0397,0.9603,0.0,0.0,0.0,0.0,0,13,0.2078,0.2513,0.1079,0.0731,0.0976,0.1818,0.0444,0.1349,0.8254,0.0397
1,10,three_class,fixed,0.005,,0.3413,0.3098,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,RandomForestClassifier,-0.1632,-0.0285,0.1176,-0.2428,-0.4251,27,0.2143,0.4841,0.4841,0.5159,-0.0031,-0.0007,-0.0069,-0.0628,5,13,0.2403,0.3098,0.2386,0.3479,0.0,0.25,0.4658,0.0794,0.4365,0.4841
1,10,three_class,fixed,0.005,,0.3651,0.3087,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,GradientBoostingClassifier,0.3372,0.0627,0.0949,0.6613,-0.3774,25,0.1984,0.4365,0.4365,0.5635,0.0684,0.1329,1.4395,-0.0393,7,13,0.3125,0.3087,0.2905,0.4049,0.1754,0.1818,0.5143,0.2619,0.3016,0.4365
2,10,three_class,fixed,0.005,,0.6508,0.3333,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyMostFrequent,2.1942,0.2361,0.0747,3.1618,-0.1628,1,0.0079,1.0,1.0,0.0,0.1361,0.2513,3.3832,-0.0167,1,13,0.2169,0.3333,0.2628,0.5131,0.0,0.0,0.7885,0.0,0.0,1.0
2,10,three_class,fixed,0.005,,0.3571,0.2461,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyStratified,0.6958,0.1075,0.0574,1.8737,-0.1208,56,0.4444,0.5317,0.5317,0.4683,0.0982,0.1844,2.7777,-0.0005,7,13,0.2549,0.2461,0.2445,0.3818,0.1224,0.0741,0.5369,0.254,0.2143,0.5317
2,10,three_class,fixed,0.005,,0.2619,0.3329,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,LogisticRegression,0.1125,0.022,0.0378,0.583,-0.0818,4,0.0317,0.1349,0.1349,0.8651,0.0203,0.0394,1.4111,-0.0005,2,13,0.2499,0.3329,0.1783,0.194,0.0,0.3529,0.1818,0.0,0.8651,0.1349
2,10,three_class,fixed,0.005,,0.4524,0.4027,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,RandomForestClassifier,1.3761,0.1758,0.0655,2.6823,-0.0813,4,0.0317,0.4762,0.4762,0.5238,0.0979,0.1834,3.1247,-0.0005,4,13,0.3111,0.4027,0.3043,0.4574,0.2651,0.0,0.6479,0.5238,0.0,0.4762
2,10,three_class,fixed,0.005,,0.3492,0.2421,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,GradientBoostingClassifier,0.9095,0.1321,0.07,1.8877,-0.1049,24,0.1905,0.4683,0.4683,0.5317,0.0806,0.153,2.2897,-0.0167,2,13,0.3117,0.2421,0.2481,0.3946,0.08,0.1111,0.5532,0.4603,0.0714,0.4683
3,10,three_class,fixed,0.005,,0.5397,0.3333,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyMostFrequent,-0.1105,-0.0057,0.1871,-0.0303,-0.8021,1,0.0079,1.0,1.0,0.0,-0.0115,-0.0037,-0.019,-0.1466,1,13,0.1799,0.3333,0.2337,0.3783,0.0,0.0,0.701,0.0,0.0,1.0
3,10,three_class,fixed,0.005,,0.3492,0.2564,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyStratified,-0.2522,-0.0491,0.1327,-0.3698,-0.6328,58,0.4603,0.5397,0.5397,0.4603,0.0337,0.0717,0.5832,-0.0563,7,13,0.2622,0.2564,0.2536,0.3565,0.1772,0.0541,0.5294,0.254,0.2063,0.5397
3,10,three_class,fixed,0.005,,0.1825,0.2993,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,LogisticRegression,-0.3169,-0.0709,0.1001,-0.7083,-0.4402,8,0.0635,0.2381,0.2381,0.7619,-0.0358,-0.0687,-1.1119,-0.0385,6,13,0.2108,0.2993,0.178,0.186,0.1,0.1892,0.2449,0.2619,0.5,0.2381
3,10,three_class,fixed,0.005,,0.4127,0.2702,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,RandomForestClassifier,-0.1553,-0.0195,0.1679,-0.1162,-0.713,21,0.1667,0.6984,0.6984,0.3016,0.0298,0.0671,0.4666,-0.0665,8,13,0.2509,0.2702,0.2537,0.3801,0.1842,0.0,0.5769,0.2302,0.0714,0.6984
3,10,three_class,fixed,0.005,,0.4444,0.2942,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,GradientBoostingClassifier,-0.0962,-0.0068,0.1629,-0.0418,-0.7051,25,0.1984,0.6905,0.6905,0.3095,0.0509,0.1069,0.7315,-0.0851,5,13,0.2872,0.2942,0.2822,0.4168,0.24,0.0,0.6065,0.2222,0.0873,0.6905
4,10,three_class,fixed,0.005,,0.5317,0.3333,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,DummyMostFrequent,0.5263,0.0918,0.1193,0.7699,-0.3603,1,0.0079,1.0,1.0,0.0,0.0652,0.1263,1.4812,-0.0322,1,13,0.1772,0.3333,0.2314,0.3692,0.0,0.0,0.6943,0.0,0.0,1.0
4,10,three_class,fixed,0.005,,0.381,0.3123,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,DummyStratified,0.0943,0.0221,0.0904,0.2447,-0.2241,58,0.4603,0.5476,0.5476,0.4524,-0.0014,-0.002,-0.053,-0.0218,7,13,0.3132,0.3123,0.3093,0.3831,0.2703,0.1429,0.5147,0.254,0.1984,0.5476
4,10,three_class,fixed,0.005,,0.1349,0.3333,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13,0.045,0.3333,0.0793,0.0321,0.0,0.2378,0.0,0.0,1.0,0.0
4,10,three_class,fixed,0.005,,0.3333,0.3185,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,RandomForestClassifier,0.1156,0.0222,0.0237,0.9358,-0.0005,4,0.0317,0.0397,0.0397,0.9603,0.021,0.0407,1.4124,-0.0005,2,13,0.4519,0.3185,0.2152,0.2428,0.5068,0.0,0.1389,0.8254,0.1349,0.0397
